R_val;S_val;RR_l_0/RR_l_1;signal_mean;signal_std;seq_size;label
1.5024872134807277;-0.6037462807578431;0.9171270718232044;-0.2969337878575858;0.2549170796696887;256.0;0.0
1.1476999811395534;-0.5304522885117892;1.0133333333333334;-0.2652783841725379;0.2324892080122269;210.0;0.0
1.6401659140603184;-0.5937353192631271;1.0279329608938548;-0.2063479388125339;0.247014520384109;257.0;0.0
0.9778182546734194;-0.4167828034165162;0.9875;-0.2731441415391915;0.1591295157767001;198.0;0.0
1.7006783825666512;-0.3879528970122456;0.9827586206896552;-0.300285165669753;0.3686909437125391;230.0;0.0
0.9542407409077682;-0.3566339280638991;1.0316455696202531;-0.2580040748005381;0.1424164462548188;230.0;0.0
1.4180296369447352;-0.6763717273325954;0.9781420765027322;-0.3322757814890261;0.2452422274871715;245.0;0.0
0.9904409905344812;-0.4607415834602548;1.0120481927710845;-0.3766642550988653;0.1752205422220688;195.0;0.0
1.908985234074677;-1.1554518928204949;1.0;-0.256499340829612;0.4853439096629823;157.0;0.0
2.2996698445532626;-0.9903296682572852;1.0412844036697249;-0.0432506086600516;0.4883070726238756;156.0;0.0
1.9471268367488777;-0.48192776782153;0.9631901840490796;-0.2425075355186372;0.3776871253252188;227.0;0.0
1.651397962121228;-0.4920556336156643;1.011904761904762;-0.189860125987289;0.2524870683422374;251.0;0.0
1.7643211938385797;-0.5244891891351081;0.9497206703910616;-0.2278642267959926;0.2660046988575415;245.0;0.0
1.904394204348082;-0.2592170863127152;1.0479041916167664;-0.0817925823952355;0.258634587756351;255.0;0.0
0.980710722318865;-0.3796049066957906;0.9751552795031057;-0.2720625621554979;0.1549346267168199;226.0;0.0
1.3971843070744876;-0.3765176252030244;0.9708029197080292;0.0439946971289212;0.2995354971827073;179.0;0.0
1.2167169151861197;-0.4878391959798994;1.0211267605633805;-0.2228446198940166;0.2511454613842541;201.0;0.0
2.164510920506955;-0.3792786594146895;1.0375;-0.1855913911834829;0.4025004297117023;217.0;0.0
2.053186235669439;-0.497091644269384;0.970414201183432;-0.2593097500383521;0.3967691260874775;244.0;0.0
1.906752856891471;-0.4262973672021351;1.023391812865497;-0.2242302794966121;0.2863388613790213;225.0;0.0
1.704624660222824;-0.4556727395257856;0.9835164835164836;-0.219234726991826;0.2662476798640664;251.0;0.0
1.0625411110224887;-0.2737035064250414;1.0;-0.2044770841119074;0.1505911962564872;219.0;0.0
2.083071873430644;-0.3450315185175751;0.9315068493150684;-0.0660236375613545;0.4065684573584309;203.0;0.0
1.2164867355407298;-0.4861804346578871;1.4859154929577465;-0.2338795313382363;0.2535059585813899;195.0;0.0
1.318069324415469;-0.5320429206119145;0.962406015037594;-0.1012751441874971;0.2890018858350874;187.0;0.0
2.1215175870064216;-1.18024012480412;0.9473684210526316;-0.189319613984371;0.500048163030212;153.0;0.0
0.8937944516841566;-0.4269033543310275;0.9880239520958084;-0.3223046723307759;0.1458653022052432;227.0;0.0
1.9178597323393145;-0.3376814440598992;0.9602272727272728;-0.158986462541208;0.2674221025466252;259.0;0.0
1.233982218875204;-0.5054171874573428;1.0074074074074073;-0.2317231388818803;0.2348114364451902;227.0;0.0
0.9089366233355616;-0.5546853759757808;1.0126582278481011;-0.4049501156622914;0.1652079439687788;219.0;0.0
2.890000000000001;-0.8038856431733417;0.9734513274336284;0.0680460703033115;0.8262967822684107;219.0;0.0
1.2095321170258058;-0.5364426465900923;0.9929078014184396;-0.2652974440907494;0.2621753966869204;204.0;0.0
1.4712252378988335;-0.6428341211156811;1.0;-0.3229124935944382;0.2416637933417491;234.0;0.0
1.6416219349983918;-0.6261473961930759;0.9945945945945946;-0.2583977989481449;0.2442141375757274;247.0;0.0
1.5699846471193484;-0.2317249537503528;0.9774436090225564;0.233464960653081;0.2806500435032026;189.0;0.0
1.4128790158577695;-0.6717024293896916;0.994011976047904;-0.3313419613200855;0.2468558143560809;229.0;0.0
2.8436562002287125;-0.6871311712943071;0.9310344827586208;-0.0543724045226862;0.727673540351892;240.0;0.0
2.1042096020125545;-1.1214400728038514;0.990909090909091;-0.1993352918219453;0.4868823958225175;154.0;0.0
1.14706518356534;-0.5672008100933533;1.014388489208633;-0.31032876556145;0.2335865144517608;192.0;0.0
1.306672278929713;-0.4443680431143236;1.0068027210884354;-0.2176126316820028;0.2793747649808365;212.0;0.0
1.2293586831789007;-0.4413987163482303;1.0141843971631206;-0.2237774844255272;0.2951494397786519;196.0;0.0
1.2532667875271084;-0.6561352821270153;1.089820359281437;-0.3289917715364746;0.2247837634045172;233.0;0.0
1.8962553380593672;-0.3638939374409032;0.9612903225806452;-0.1463702849670906;0.3697837067391533;231.0;0.0
0.9060895374853316;-0.4228206298118519;0.9807692307692308;-0.3213542781879238;0.152134416473336;214.0;0.0
